Y,T,prevearn,age,married,hrwage,black,hispanic,hsorged,yrs_educ,selection
9720,1,350,27,0,150,0,0,1,12,0
26112,1,2444.656006,32,1,500,0,0,1,13,0
0,1,2157,34,0,495,1,0,1,12,0
29047,0,9000,31,0,400,0,0,1,12,0
18499,1,0,23,0,230,0,1,0,8,0
17248,1,0,35,1,350,0,0,1,12,0
23010,0,0,44,0,1000,1,0,1,12,0
0,1,0,28,0,380,0,1,0,10,0
0,1,0,47,1,577,0,0,1,13,0
2474,0,2444.656006,22,0,600,0,0,0,10,0
0,1,0,33,0,335,0,0,1,13,0
32437,0,550,55,0,350,0,0,1,12,0
28509,1,2000,32,0,201,0,0,0,8,1
251,1,816,44,0,510,0,0,1,10,0
5704,0,0,33,1,590,0,0,1,11,0
23955,1,800,25,0,201,1,0,1,12,0
10297,0,364,41,0,410,0,0,0,9,0
14704,0,2800,29,0,225,0,0,0,9,0
599,1,120,28,0,350,0,0,1,12,0
36585,0,0,32,0,308,0,0,1,9,0
27646,0,6400,29,1,550,0,0,1,11,0
4623,0,0,24,0,650,1,0,0,13,0
20256,1,1200,22,1,805,0,0,0,11,1
12403,1,700,24,1,67,0,0,1,13,0
0,0,1088,27,0,365,0,0,1,12,1
840,1,1200,42,0,300,0,0,1,8,0
1929,0,0,25,0,450,0,0,1,12,0
3832,1,2444.656006,22,0,200,0,0,1,12,0
0,1,2444.656006,35,0,335,0,0,0,11,1
1044,1,600,34,1,335,0,0,0,8,0
21483,1,640,22,1,400,0,0,1,15,0
948,1,1322,26,1,600,0,0,1,12,0
0,1,212,48,0,345,0,0,1,16,0
12374,1,2444.656006,24,0,490,1,0,1,12,0
19551,1,0,42,1,1250,0,0,1,10,0
375,1,0,26,0,335,1,0,0,10,0
5032,1,8500,38,0,494,0,0,0,9,0
1311,0,0,33,0,300,0,0,1,12,0
5588,1,480,22,0,400,0,0,1,12,0
8376,1,2444.656006,30,0,620,0,0,1,14,0
0,1,0,23,0,1500,1,0,0,10,0
9167,1,384,26,1,600,0,0,1,12,0
10925,0,0,32,0,375,1,0,1,12,0
18423,1,500,53,0,500,0,0,1,12,0
1584,0,6000,33,0,250,0,0,1,12,0
18956,0,8700,31,0,725,0,0,1,12,0
10541,1,2444.656006,30,0,686,0,0,0,8,0
34602,1,4000,28,1,700,0,0,1,12,0
2079,1,392,64,0,385,0,0,1,12,0
20731,1,0,36,0,500,0,1,1,12,0
26626,1,2444.656006,26,0,575,1,0,1,11,0
873,0,0,33,0,1500,0,0,1,14,0
18390,1,0,34,1,500,0,0,1,14,0
16029,1,0,22,1,425,0,1,1,10,0
26385,1,2444.656006,27,0,420,0,0,1,16,0
31308,1,840,27,0,210,0,0,1,13,0
0,1,0,29,0,335,1,0,1,12,0
3411,1,0,23,0,500,0,0,1,12,0
0,0,300,37,1,63,0,0,1,11,1
35813,1,2444.656006,24,1,750,1,0,1,10,0
18810,1,2444.656006,26,0,700,0,0,1,12,0
13871,1,3000,56,0,1358,1,0,0,11,0
27553,1,0,31,0,390,1,0,1,17,0
18962,1,2444.656006,27,0,353,0,1,0,10,0
47410,0,2439,33,0,496,1,0,1,12,0
618,1,500,30,0,335,0,0,0,8,0
6155,1,0,26,0,475,1,0,0,11,0
6279,1,11000,23,0,500,0,0,0,9,0
22725,1,800,30,0,385,0,0,0,11,0
0,1,0,24,0,365,0,0,0,11,0
0,1,2444.656006,50,0,500,0,0,0,12,1
0,0,0,29,0,265,1,0,1,12,0
1461,0,0,27,0,400,1,0,1,12,0
11456,1,2400,32,1,250,0,0,1,12,0
34793,0,0,25,0,1250,0,0,1,13,0
23598,1,50,29,1,1250,0,0,0,8,1
26492,0,0,30,0,475,0,0,1,14,0
32457,1,5000,27,0,735,0,1,1,11,0
957,1,0,31,0,335,0,0,1,7,0
1140,1,0,37,0,525,0,1,1,12,0
13251,0,965,22,0,335,1,0,1,12,0
32399,1,6500,31,0,350,0,0,1,12,0
0,1,0,31,0,600,0,0,1,12,0
22154,1,0,24,0,330,0,0,1,12,0
18712,0,0,44,0,417,0,1,0,7,0
40758,1,0,31,0,590,0,0,0,8,1
24996,1,175,23,1,535,0,1,0,11,0
17075,0,2444.656006,28,0,405,0,0,0,8,0
217,0,0,30,0,375,1,0,1,12,0
17154,0,5200,29,0,475,1,0,0,10,0
14004,1,0,44,1,400,0,0,1,12,0
3484,0,5253,25,0,400,0,0,0,8,0
11349,0,1701,23,0,581,0,0,0,10,1
24390,1,3200,29,1,400,0,0,1,13,0
580,0,2444.656006,29,0,1042,0,0,0,11,1
4443,1,0,46,0,400,0,1,0,7,0
0,1,0,35,0,265,1,0,1,12,0
2315,1,1500,33,0,400,0,0,0,11,0
8022,1,3515,55,0,340,0,0,1,11,0
30249,1,600,42,0,425,0,0,0,14,0
0,0,0,37,0,400,0,1,1,10,0
21984,0,10000,24,0,450,0,0,0,11,0
3609,1,0,28,0,335,1,0,1,12,0
27947,1,2444.656006,24,0,390,1,0,1,12,0
1820,0,6100,41,0,335,0,0,1,13,0
8265,0,0,31,0,148,1,0,0,9,0
55181,0,4896,32,1,38,0,0,1,14,0
23010,0,1000,36,0,1154,0,0,0,12,0
20067,1,7200,42,1,692,0,0,0,10,0
10080,1,0,24,0,335,0,1,1,12,0
7014,0,999,32,0,450,1,0,1,12,0
8826,0,15000,32,0,1000,1,0,1,13,0
17743,1,70,34,0,650,0,0,0,12,0
2380,0,2444.656006,23,0,350,1,0,1,13,0
20730,1,2444.656006,32,0,400,0,1,0,9,0
14745,1,3000,35,0,478,0,0,0,7,1
2706,1,2444.656006,25,0,375,0,0,1,8,0
28908,0,10886,46,0,450,0,0,1,12,0
21553,1,5000,22,0,350,0,0,1,12,0
7958,1,7181,39,0,400,0,0,1,10,0
21582,1,0,63,0,335,0,0,0,8,1
35824,0,7728,37,0,462,1,0,1,12,0
16780,1,1400,23,0,350,1,0,1,12,1
762,0,8000,23,0,400,1,0,1,12,0
800,0,700,32,0,380,0,0,1,8,1
1655,1,2444.656006,23,0,425,0,0,1,12,1
39666,0,2444.656006,44,0,440,0,0,1,12,0
21422,0,2400,56,0,335,1,0,1,12,0
126,0,2444.656006,39,0,509,0,0,1,9,0
6048,1,0,41,0,186,0,1,1,16,0
1299,0,0,23,0,390,0,0,0,9,0
10845,1,0,48,1,535,0,0,0,11,0
6545,1,8076,36,0,631,1,0,1,12,0
25680,1,2444.656006,26,1,335,1,0,1,13,0
23896,1,2246,25,0,390,0,0,1,10,0
5232,1,295,24,1,210,0,1,0,7,0
0,1,7000,22,0,400,0,0,1,12,0
13204,0,0,66,0,306,0,0,1,9,0
34062,1,1500,34,1,612,0,0,1,12,0
0,1,0,30,0,370,1,0,1,12,0
3799,1,2444.656006,42,0,360,1,0,1,12,0
871,1,2444.656006,23,0,650,0,0,0,9,0
12479,1,8113,56,0,500,0,0,1,12,1
0,1,0,31,0,400,0,1,1,13,0
6639,1,5749,48,1,450,0,0,1,9,0
131,1,600,23,1,400,0,0,0,9,0
15769,1,2160,24,0,450,0,0,1,12,0
3720,1,0,23,0,490,1,0,1,12,0
20521,1,834,32,0,350,1,0,1,12,0
0,1,0,30,1,350,0,0,1,12,0
41318,0,0,36,0,175,0,0,1,16,0
12975,1,2444.656006,24,0,425,1,0,1,12,0
1816,1,0,30,0,750,1,0,1,12,0
600,1,0,44,0,165,0,0,1,12,0
36376,1,0,29,0,300,0,0,1,10,0
405,1,0,26,0,210,0,0,1,8,0
789,1,960,38,0,335,1,0,1,12,0
1289,0,6900,29,0,575,0,0,1,12,0
3942,1,2500,51,0,520,0,0,1,14,0
32729,0,2444.656006,49,0,450,1,0,1,12,0
31337,0,2444.656006,25,0,400,0,0,1,12,0
3577,1,0,26,0,400,1,0,0,11,0
10337,0,2444.656006,36,0,350,0,0,1,12,0
0,0,2444.656006,22,0,390,0,1,1,12,0
30978,1,2444.656006,35,0,550,0,0,0,10,0
19456,1,2444.656006,55,1,365,0,0,0,8,0
51,1,2444.656006,24,1,350,0,1,1,8,0
22449,1,100,32,0,335,1,0,0,10,0
49022,1,2000,31,0,725,1,0,1,14,0
21153,1,1500,47,0,415,0,0,0,8,1
5232,1,2880,26,0,600,1,0,1,12,0
59188,1,0,25,1,335,0,0,1,14,0
9249,1,0,35,1,500,0,0,1,12,0
15991,1,7600,24,0,500,0,1,1,10,0
8210,1,2444.656006,29,1,335,1,0,1,13,0
1722,1,0,42,0,760,1,0,1,11,0
51400,1,2444.656006,56,0,476,0,0,1,12,0
4346,1,138,29,0,475,0,0,1,12,0
5002,1,0,27,0,365,0,1,1,12,0
33214,0,0,33,0,400,1,0,1,14,1
38387,0,2444.656006,47,0,350,0,0,1,14,0
21486,0,0,27,1,800,0,1,0,10,0
654,1,2441,25,0,385,0,0,0,9,1
1014,0,0,26,0,525,1,0,1,12,0
28695,1,2444.656006,35,0,200,0,0,1,10,0
12986,1,2444.656006,39,0,333,0,0,0,12,1
10854,1,8000,44,1,486,0,0,1,12,0
4383,1,1400,28,0,365,0,0,1,13,0
1368,1,50,25,1,1250,0,0,0,10,1
651,1,1562,31,1,333,0,0,1,12,0
12690,1,3800,24,0,700,0,0,1,12,1
38037,0,7756,31,0,525,0,0,1,13,0
3601,0,0,69,0,400,0,0,0,11,0
24569,1,2444.656006,55,0,400,0,0,1,12,0
24392,1,2444.656006,38,0,400,0,0,1,12,0
738,1,0,41,1,500,0,0,1,10,1
8127,1,9000,52,0,500,0,0,1,12,0
129,0,0,64,0,500,0,0,0,8,1
25890,1,4000,37,0,500,0,0,1,9,0
28062,1,7000,22,1,600,0,1,0,12,0
29569,1,4910,25,0,500,1,0,1,16,0
6783,1,0,35,0,333,0,0,1,12,0
7280,1,0,23,0,375,0,0,1,12,0
36903,1,2444.656006,29,0,530,0,0,0,10,0
10122,1,4800,59,1,395,0,0,1,12,0
11507,1,0,31,1,390,0,0,0,8,1
17585,0,2444.656006,48,0,250,0,0,0,9,1
32767,1,0,51,0,661,0,0,0,10,0
84,0,2444.656006,36,0,579,0,0,1,12,0
144,0,2444.656006,27,0,833,0,0,1,11,0
5493,1,2444.656006,54,0,130,0,0,1,13,0
19291,1,2700,30,0,500,0,0,1,14,0
0,0,0,35,0,430,0,0,1,12,1
1190,0,8500,38,0,409,0,0,0,10,0
27273,1,778,53,0,335,0,0,1,16,0
29907,1,6513,27,0,400,0,0,1,13,1
0,1,0,28,1,400,0,0,1,9,1
28229,1,5070,25,0,500,0,1,1,13,0
11885,0,1100,32,0,700,0,1,0,9,0
8688,0,315,24,0,175,0,0,0,11,0
14790,1,665,40,0,475,0,0,1,10,0
51631,0,1260,32,1,400,0,0,1,12,0
6988,1,938,27,0,335,0,0,0,9,0
12689,1,451,30,0,600,0,0,1,12,0
0,1,0,24,1,400,0,0,1,12,1
6045,0,2444.656006,30,0,335,1,0,0,9,0
325,1,0,30,0,300,0,0,0,9,0
2584,1,0,26,0,450,0,0,1,12,1
1303,0,5000,44,1,385,0,0,1,12,0
26016,1,3915,26,0,435,1,0,1,9,0
8412,1,2444.656006,49,0,530,0,0,1,12,0
1782,1,0,38,1,485,1,0,0,10,0
192,0,0,29,0,350,0,1,1,10,0
3847,1,0,24,1,410,0,0,1,14,0
15614,0,2444.656006,27,0,400,1,0,0,11,1
46427,0,5000,24,0,655,0,0,1,12,0
1623,1,0,26,1,201,0,0,1,12,0
10299,1,0,55,0,465,0,0,0,8,0
9714,1,0,52,0,520,1,0,1,11,0
15257,0,3596,31,0,395,0,0,1,15,0
10110,1,2400,36,1,550,0,0,1,12,0
8640,0,0,23,0,365,1,0,1,12,0
1841,0,1500,37,0,400,0,0,1,9,1
30420,1,2444.656006,29,0,400,0,1,1,12,0
28306,1,0,37,0,1036,1,0,0,9,0
49158,0,6840,24,0,550,0,0,1,14,0
0,1,2444.656006,57,1,790,0,0,1,11,0
4686,1,2444.656006,28,0,335,1,0,1,12,0
6505,0,1000,38,0,475,0,0,1,12,0
4179,0,2444.656006,31,0,500,0,0,0,7,1
114739,1,0,35,1,720,0,0,1,9,0
35778,0,3000,26,0,400,1,0,1,14,0
9298,1,0,47,0,410,0,0,0,8,0
38106,1,9096,36,0,500,0,0,0,12,0
12100,0,2700,40,0,186,0,0,1,12,0
0,0,2444.656006,30,0,385,0,0,1,12,0
36832,0,3000,28,0,335,0,0,1,12,0
14388,1,3668,58,0,550,0,1,0,7,0
10678,1,0,63,0,400,0,0,1,12,0
53947,1,716,42,0,400,1,0,1,12,0
15789,1,2444.656006,35,1,465,0,0,0,10,1
11796,1,3000,27,1,350,0,0,1,12,0
12304,0,0,73,0,290,0,0,1,12,0
293,1,2444.656006,22,1,375,0,0,0,11,1
0,1,2444.656006,34,1,500,1,0,1,10,0
5238,1,2592,29,0,415,0,0,1,17,0
31782,1,1500,23,0,410,1,0,1,14,0
0,1,4875,74,0,375,1,0,0,12,0
29575,1,400,36,0,500,0,0,1,12,0
32024,0,98,23,0,333,0,0,1,12,0
32971,0,0,53,1,700,0,0,1,12,0
0,1,0,29,0,690,0,0,1,12,0
4450,1,1323,45,0,189,0,0,1,9,0
30298,1,3750,39,0,360,0,0,1,9,0
17852,1,13000,51,0,600,1,0,1,12,0
45987,0,0,28,0,300,1,0,1,12,0
7190,1,2444.656006,44,0,375,0,1,1,12,0
16106,0,4316,24,0,515,1,0,1,12,0
10012,0,3896,31,0,405,0,0,0,9,0
27198,1,1604,35,0,525,0,0,1,13,0
6641,1,700,41,1,600,1,0,1,12,0
3502,1,2444.656006,32,1,375,0,0,0,8,0
48,1,15000,41,0,1250,1,0,1,13,0
12684,1,2000,53,1,450,0,0,1,16,0
42,1,2444.656006,39,0,335,0,0,1,12,0
5840,1,1300,53,0,400,0,0,1,13,0
11749,1,2444.656006,29,0,500,1,0,0,9,0
9424,1,98,41,0,745,1,0,0,10,1
1940,0,160,25,0,400,1,0,1,16,0
7641,1,2444.656006,25,0,803,1,0,1,12,0
0,1,0,26,0,375,0,1,1,13,0
3547,1,0,27,0,365,1,0,1,10,0
11541,0,0,44,0,475,0,1,1,15,0
11816,1,0,60,1,1500,0,0,1,12,0
5306,1,2444.656006,43,0,200,0,1,0,10,0
0,1,0,48,0,500,0,0,1,12,0
1698,1,2444.656006,37,0,125,1,0,0,8,0
12216,1,1200,32,0,405,1,0,1,13,0
0,1,2444.656006,24,1,335,0,0,1,12,1
12798,1,1500,33,0,435,0,0,1,13,0
8826,0,2173,34,0,500,0,1,1,12,0
16437,1,2444.656006,28,0,410,1,0,1,12,0
4908,1,0,29,0,550,1,0,1,12,0
18267,1,1800,24,0,375,1,0,1,12,0
0,1,2444.656006,25,0,335,0,1,1,12,0
31455,1,2444.656006,23,0,575,0,0,1,12,0
11164,1,0,65,0,500,0,0,1,12,0
10768,1,2444.656006,34,0,481,1,0,1,12,0
14589,1,0,28,0,355,1,0,1,12,0
15754,0,2444.656006,27,0,425,0,0,1,12,0
9793,1,4686,38,0,534,0,0,1,12,0
2355,1,6000,22,0,600,0,0,0,11,0
41076,1,2444.656006,61,0,561,0,0,0,8,1
2676,1,160,22,0,335,0,0,0,8,1
9241,0,0,23,1,340,0,0,1,12,0
16679,0,4983,52,0,350,0,0,1,12,0
9004,0,2000,27,0,625,1,0,1,12,0
29574,0,2827,59,1,435,0,0,0,8,0
12185,1,2444.656006,40,0,371,1,0,1,12,0
17511,0,8000,30,0,425,0,0,1,10,0
12444,0,300,53,0,540,0,0,1,12,1
41304,1,5000,34,0,201,0,1,1,12,0
8530,1,0,27,1,575,0,0,0,9,0
0,1,1950,42,1,325,0,0,0,9,1
2271,1,1500,47,0,500,0,0,1,12,0
33918,1,7166,46,0,900,0,0,1,12,0
7878,1,16,23,0,335,1,0,1,13,0
84,0,0,28,0,476,0,0,1,12,0
6145,1,400,28,0,335,0,1,1,13,0
11469,1,0,30,1,335,0,1,1,12,0
17249,1,0,23,0,345,0,0,1,12,0
8657,0,2444.656006,32,0,375,0,0,1,12,0
0,0,0,29,0,335,0,1,0,8,0
51,1,0,38,0,500,0,1,0,12,0
15699,1,2444.656006,29,0,375,0,0,0,11,0
3229,0,7480,45,0,425,0,0,1,12,0
0,0,2444.656006,36,1,388,0,0,0,9,0
21413,1,8896,40,0,550,0,0,1,12,0
29105,1,2444.656006,37,1,390,0,0,1,12,0
7083,1,3440,36,0,550,0,1,1,13,0
16674,0,0,37,0,850,1,0,1,12,0
9478,1,0,34,1,335,1,0,0,11,0
26384,1,3000,36,0,335,0,0,1,14,0
3054,0,0,23,1,1250,0,1,1,8,0
15381,0,600,28,0,550,1,0,1,12,0
23065,1,180,29,0,450,0,0,0,9,0
352,1,3360,22,0,470,0,0,1,14,0
0,0,2340,42,0,450,0,0,1,12,0
15840,1,2444.656006,22,0,625,1,0,1,12,0
0,1,0,28,1,365,0,0,1,12,0
8036,1,178,34,0,650,0,0,0,10,0
37888,1,2444.656006,31,1,432,0,0,1,12,0
3035,0,0,26,0,410,0,0,1,10,1
16725,1,5700,26,0,420,0,0,1,12,1
0,0,0,31,0,435,1,0,1,12,0
522,1,0,38,0,400,1,0,1,14,0
31007,1,2444.656006,23,0,335,1,0,1,12,1
17301,1,5123,40,0,563,1,0,0,10,0
24087,1,2444.656006,34,0,350,1,0,1,13,0
10427,0,140,23,0,350,1,0,1,14,0
11383,1,4283,26,0,201,0,0,1,9,0
327,1,2444.656006,28,0,600,1,0,1,12,0
723,1,4592,37,0,405,1,0,0,7,0
9318,1,0,53,0,280,0,0,1,12,0
29749,1,0,27,0,340,0,0,1,12,0
0,1,0,42,0,335,0,1,1,12,0
34464,1,5700,54,0,425,0,0,1,16,0
0,1,0,36,0,335,0,1,1,9,0
4014,1,0,30,0,650,1,0,0,10,0
47223,1,0,29,0,600,0,1,1,13,0
24404,1,1000,31,0,700,0,0,1,12,0
10818,1,160,40,0,400,0,0,1,11,0
3603,1,0,42,1,462,0,1,0,7,0
157,1,0,29,0,350,0,0,1,12,1
10744,1,1021,47,1,400,0,0,0,11,1
2526,0,3000,30,0,375,1,0,1,12,0
7620,1,2444.656006,27,0,335,0,0,1,8,1
30678,0,412,29,0,515,0,0,1,12,0
1881,1,2771,34,1,400,0,0,0,10,1
0,1,0,32,0,450,1,0,1,12,0
21842,1,250,27,0,625,0,1,1,12,0
0,0,3360,34,1,525,0,0,1,14,0
12753,0,500,53,0,410,0,1,1,12,0
16288,1,3780,39,0,675,0,0,1,13,0
0,1,0,39,0,350,0,1,1,14,0
26813,1,7500,36,0,500,0,0,1,10,0
4929,1,0,36,0,1250,0,1,1,7,0
0,1,7017,28,0,805,0,0,1,12,0
1517,1,0,34,0,650,0,0,0,8,0
0,1,2444.656006,29,0,1550,1,0,0,11,0
7791,1,2444.656006,22,0,360,1,0,1,12,0
2094,0,0,35,0,335,1,0,1,9,0
9614,1,4536,22,0,350,1,0,0,11,0
34188,1,1948,44,0,1200,0,0,1,12,0
972,1,0,34,0,300,0,0,1,12,0
0,1,2444.656006,29,0,650,0,1,1,12,0
23790,1,5100,37,0,475,0,0,1,12,0
28678,1,2444.656006,28,0,475,1,0,1,9,0
3821,1,2444.656006,23,1,350,0,0,1,12,0
22917,1,0,46,0,1250,0,0,1,11,0
6309,0,5460,26,0,803,0,0,1,12,0
11511,1,10497,31,0,550,1,0,1,13,0
18264,1,2300,35,0,500,0,0,1,12,0
38661,1,0,28,0,625,0,1,1,13,0
5830,1,15,29,0,335,0,0,1,12,0
0,0,0,69,1,831,0,0,1,14,0
45294,1,10000,37,0,201,0,0,1,12,0
0,1,0,23,0,350,0,0,0,10,0
15006,0,6000,27,0,433,0,0,0,8,1
19257,1,925,42,0,400,0,0,1,8,0
38633,1,1152,37,0,400,1,0,1,12,0
14749,0,13,22,0,400,0,0,1,12,1
20574,1,0,41,0,375,0,0,0,9,1
31746,0,2444.656006,40,0,425,0,0,1,12,0
15364,1,2200,37,0,385,0,0,1,12,0
252,1,0,27,0,450,1,0,0,8,1
64437,1,2444.656006,53,0,415,0,0,1,10,0
0,1,996,28,0,335,0,0,1,9,0
9360,1,9380,30,1,365,0,0,1,10,0
35412,1,0,35,0,335,0,0,1,17,0
1761,0,2444.656006,32,0,655,0,0,0,8,1
14476,0,2444.656006,48,0,350,0,0,1,12,1
24732,1,6000,43,0,365,0,0,1,12,0
12255,0,3340,25,0,335,0,1,0,8,0
2883,1,0,24,0,375,1,0,0,10,0
165,0,2444.656006,46,0,335,0,1,0,8,0
2670,0,5104,28,0,405,0,0,0,11,0
3144,1,0,40,0,620,1,0,1,12,0
0,1,0,27,0,564,0,1,1,12,0
0,1,0,34,0,385,0,1,1,12,0
31813,1,10600,30,0,400,0,0,0,10,0
20843,1,3200,33,0,345,0,0,1,13,0
237,1,0,51,0,427,0,0,0,7,0
15586,0,0,31,0,475,0,0,1,12,0
5366,0,2100,30,1,989,0,0,1,16,0
30327,0,2440,33,0,64,0,0,1,16,0
0,0,2025,33,0,375,0,0,0,11,1
332,0,0,27,1,500,0,1,0,11,0
41889,1,2936,34,1,525,0,1,1,13,0
6603,1,0,66,0,450,0,0,0,11,1
11217,0,2300,38,1,525,0,0,0,8,1
7560,0,2275,24,0,395,0,0,1,12,0
33957,1,9367,33,0,850,1,0,1,14,1
6735,1,0,29,0,1000,1,0,0,10,0
18137,1,2700,31,0,350,0,1,1,12,0
1054,1,3600,29,0,565,0,0,1,10,0
15173,1,0,25,0,335,0,1,1,14,0
26970,1,5800,38,0,400,0,0,1,13,0
35117,0,0,48,0,400,0,0,0,14,0
0,0,0,71,0,460,0,0,0,8,0
3601,1,1000,22,0,450,0,0,1,16,0
30828,1,0,34,0,335,0,0,1,10,0
13389,1,0,40,1,500,0,0,1,14,0
14060,1,0,34,1,967,0,0,1,12,0
5475,1,5254,40,0,517,1,0,1,12,0
10970,1,2444.656006,57,0,450,0,0,0,9,1
27340,1,0,35,1,500,0,1,0,10,0
52000,1,2444.656006,36,0,425,0,0,0,12,0
34491,0,2444.656006,34,0,500,0,0,1,12,0
22743,1,2400,28,0,660,0,0,1,12,1
37013,1,2444.656006,23,1,410,0,1,1,12,0
15277,0,2444.656006,28,0,350,0,0,0,9,0
243,0,0,28,1,345,0,0,0,10,1
7359,1,7200,23,0,300,0,0,1,12,0
1047,1,6,76,0,300,0,0,1,9,1
5862,1,7641,23,0,350,0,0,1,10,0
6711,1,0,25,0,500,1,0,1,12,0
11616,0,0,23,0,350,1,0,0,11,0
2245,0,1258,24,0,350,0,0,1,12,0
39705,1,2444.656006,30,0,1000,1,0,1,12,0
8219,0,0,53,0,1000,1,0,1,12,0
49702,1,2444.656006,47,0,500,0,0,1,17,0
8934,0,2444.656006,48,1,350,0,0,1,9,0
7254,1,2444.656006,23,0,415,0,0,0,9,0
14006,1,0,38,0,380,1,0,1,12,0
16256,1,5400,32,0,1000,0,0,0,9,0
43580,1,48,45,0,600,0,0,1,12,0
0,1,0,29,1,350,0,0,1,10,1
0,0,8900,38,0,425,0,0,1,14,0
23502,1,2444.656006,50,0,800,0,0,1,13,0
39816,0,4600,27,0,430,0,0,1,12,0
0,1,4500,55,1,400,0,0,0,8,0
2529,1,1000,23,1,360,0,0,0,9,0
30497,1,500,30,1,367,0,0,1,9,0
14433,1,4200,24,0,500,1,0,1,11,0
5688,1,3000,37,0,1200,0,0,1,12,0
1824,1,0,33,0,313,1,0,1,14,0
34584,1,2444.656006,24,0,600,0,0,1,12,0
8663,1,4500,32,0,400,0,0,1,12,0
0,1,0,32,0,400,0,0,0,8,0
4386,1,3157,25,0,100,0,0,0,11,0
0,1,0,35,0,450,0,0,1,12,0
16281,1,2850,29,0,475,0,0,1,12,0
11474,1,680,24,1,340,0,0,1,12,0
26814,1,3920,24,0,335,1,0,1,14,0
21857,1,780,35,1,335,0,0,1,12,0
21989,0,900,22,0,450,1,0,1,13,0
25744,1,2000,48,0,550,0,0,1,11,0
29949,0,2282,42,0,437,0,0,1,17,0
6270,1,2444.656006,25,0,495,1,0,1,12,0
25879,1,4000,22,0,425,0,0,1,12,0
15104,1,0,34,0,605,0,0,1,14,0
942,1,2444.656006,28,1,784,0,0,0,7,0
0,1,2444.656006,28,0,350,1,0,0,9,0
2115,1,0,24,1,335,0,0,1,12,0
36061,0,3000,23,0,890,0,0,1,12,0
0,1,3200,50,0,500,1,0,1,12,0
8493,1,0,41,0,350,0,0,0,8,0
7943,1,2500,22,0,400,0,0,1,12,0
6834,1,7781,33,0,405,0,0,1,12,0
4180,1,11000,23,1,705,0,0,1,12,0
6144,0,150,33,0,400,0,0,0,10,0
33873,1,2646,47,0,450,0,0,1,13,0
22361,0,0,25,0,335,0,0,0,8,1
17157,1,8520,36,0,425,0,0,1,12,0
396,1,2444.656006,22,0,350,0,0,1,12,0
12309,1,3500,32,0,400,0,0,1,12,0
52800,1,2444.656006,33,1,210,0,0,1,10,0
24237,1,2444.656006,31,0,618,0,0,0,10,1
1656,1,2444.656006,25,1,340,0,0,0,9,1
476,1,0,28,0,345,0,1,1,12,0
20969,1,5106,27,0,405,0,0,1,12,0
3564,1,0,26,0,355,0,1,0,8,0
15415,1,2444.656006,25,0,365,0,1,1,8,0
22449,0,2444.656006,38,1,365,0,0,1,13,0
29,1,2444.656006,35,0,400,0,0,1,12,1
13674,1,2000,25,0,365,1,0,0,13,0
3183,1,0,35,0,450,0,0,1,12,0
29809,0,0,25,0,425,0,0,1,12,0
8367,0,79,24,0,350,1,0,0,9,0
471,1,4800,24,0,500,0,0,1,10,0
7680,0,0,35,1,905,0,0,0,11,1
6768,1,0,29,0,460,0,0,1,12,0
7772,1,800,36,1,350,0,0,1,10,0
0,1,0,35,0,345,0,0,1,12,0
70167,1,2444.656006,45,0,530,1,0,1,7,0
29454,1,2444.656006,29,0,600,0,0,1,12,0
5508,1,2444.656006,24,0,340,1,0,1,12,0
11122,1,0,58,0,500,0,0,1,12,0
27652,1,6487,32,0,450,0,1,1,10,0
22400,1,2584,35,1,730,1,0,1,12,0
0,1,2500,34,0,550,1,0,0,11,0
1154,1,0,35,0,410,1,0,1,12,0
5727,0,800,28,0,450,1,0,1,12,0
0,1,0,26,1,400,0,0,0,10,1
12363,1,167,36,0,335,0,0,1,15,0
2133,0,0,23,0,564,1,0,1,12,0
10688,1,0,38,1,1100,1,0,1,13,0
13750,0,10831,24,0,946,0,0,1,12,0
16460,1,9148,30,0,620,0,0,1,12,0
41994,1,2016,25,0,335,1,0,1,17,1
26820,0,2444.656006,26,0,475,1,0,1,13,1
22178,0,7680,23,0,410,0,0,1,12,0
26236,1,800,24,1,365,0,0,1,12,0
15289,0,3797,23,0,425,1,0,0,9,0
19839,1,0,38,0,460,0,0,1,11,0
0,1,0,37,0,500,0,1,1,12,0
51376,1,2444.656006,29,0,980,1,0,1,12,0
5106,0,2444.656006,28,0,435,1,0,0,10,1
19403,1,103,23,1,335,0,0,1,12,0
15069,0,600,33,0,550,1,0,1,9,0
26932,1,1850,23,0,350,0,1,1,12,0
8850,1,2444.656006,22,0,575,1,0,1,12,0
6703,1,2444.656006,27,0,550,0,0,1,9,0
37488,0,5000,24,0,600,1,0,1,12,0
5425,0,0,58,1,325,0,0,1,12,0
4745,1,0,37,1,335,0,0,1,11,1
11671,1,1800,31,0,370,1,0,1,12,0
36183,1,4000,27,0,480,0,0,0,10,0
0,0,0,23,0,500,1,0,1,12,0
74851,1,2444.656006,33,0,277,1,0,1,12,0
0,0,0,25,0,500,0,1,0,8,0
14000,1,8000,29,1,550,0,0,1,14,1
1203,1,278,37,0,450,1,0,1,10,0
18525,1,76,31,0,400,0,0,1,12,0
10425,1,0,26,0,465,1,0,1,12,0
0,0,1600,40,0,290,0,0,1,12,0
35854,0,4500,32,1,450,0,0,1,12,0
4563,1,2444.656006,29,0,390,1,0,1,11,1
773,0,4200,31,0,400,0,0,1,9,0
